-5.0 3.863534334844786e-12
-4.949748743718593 4.960844966412772e-12
-4.899497487437186 6.353746129619172e-12
-4.849246231155779 8.117221291617569e-12
-4.798994974874372 1.0343993477355845e-11
-4.748743718592965 1.3148385072315709e-11
-4.698492462311558 1.6670933368917268e-11
-4.648241206030151 2.1083889975965327e-11
-4.597989949748744 2.6597749483798883e-11
-4.547738693467337 3.346897141838079e-11
-4.49748743718593 4.200907941670321e-11
-4.447236180904523 5.259534254009686e-11
-4.396984924623116 6.568326546126958e-11
-4.346733668341709 8.182113657625979e-11
-4.296482412060302 1.0166690546368005e-10
-4.2462311557788945 1.260076829867334e-10
-4.1959798994974875 1.5578217802932216e-10
-4.1457286432160805 1.9210640356154758e-10
-4.0954773869346734 2.363030004836425e-10
-4.045226130653266 2.899345393935497e-10
-3.9949748743718594 3.548411668037561e-10
-3.9447236180904524 4.331829619917465e-10
-3.8944723618090453 5.274873620605241e-10
-3.8442211055276383 6.407019942422946e-10
-3.7939698492462313 7.762532242301232e-10
-3.7437185929648242 9.381106855303835e-10
-3.693467336683417 1.1308579956261933e-09
-3.64321608040201 1.3597697882844399e-09
-3.592964824120603 1.6308950958658097e-09
-3.542713567839196 1.9511469994034337e-09
-3.492462311557789 2.3283983261324973e-09
-3.442211055276382 2.7715830130394988e-09
-3.391959798994975 3.290802570239502e-09
-3.341708542713568 3.897436869496264e-09
-3.291457286432161 4.604258251523158e-09
-3.241206030150754 5.425547692135873e-09
-3.190954773869347 6.3772114940102464e-09
-3.14070351758794 7.47689668081264e-09
-3.090452261306533 8.744102967921153e-09
-3.040201005025126 1.0200288874047873e-08
-2.9899497487437183 1.1868969227261893e-08
-2.9396984924623113 1.377580101604458e-08
-2.8894472361809043 1.5948654262371448e-08
-2.8391959798994972 1.8417664465344617e-08
-2.78894472361809 2.1215264004108288e-08
-2.738693467336683 2.4376197395144446e-08
-2.688442211055276 2.793757585351554e-08
-2.638190954773869 3.193933285796327e-08
-2.587939698492462 3.642713996510932e-08
-2.537688442211055 4.14684662620564e-08
-2.487437185929648 4.723261521939985e-08
-2.437185929648241 5.4356781369714835e-08
-2.386934673366834 6.548837481826263e-08
-2.336683417085427 9.12783844037615e-08
-2.28643216080402 1.7186982537934036e-07
-2.236180904522613 4.479912743327067e-07
-2.185929648241206 1.3779839119580855e-06
-2.135678391959799 4.3489286506312584e-06
-2.0854271356783918 1.3263126481399107e-05
-2.0351758793969847 3.833125117724787e-05
-1.9849246231155777 0.00010441208409149903
-1.9346733668341707 0.0002678328156584214
-1.8844221105527637 0.000647391156867001
-1.8341708542713566 0.0014762565742442112
-1.7839195979899496 0.003180088976207169
-1.7336683417085426 0.006480807279010281
-1.6834170854271355 0.012513635850332824
-1.6331658291457285 0.022928188449049133
-1.5829145728643215 0.03992703934611643
-1.5326633165829144 0.06618590514290733
-1.4824120603015074 0.10460794647076499
-1.4321608040201004 0.15789693997041915
-1.3819095477386933 0.2279874508030023
-1.3316582914572863 0.31543065716628926
-1.2814070351758793 0.4188799306736647
-1.2311557788944723 0.5348287272639987
-1.1809045226130652 0.657713569659263
-1.1306532663316582 0.7804133892155284
-1.0804020100502512 0.8950768003016174
-1.0301507537688441 0.9941230135407417
-0.9798994974874367 1.0712178223234403
-0.9296482412060296 1.1220362051435986
-0.8793969849246226 1.1446814015815692
-0.8291457286432156 1.139715671173548
-0.7788944723618085 1.109843418735459
-0.7286432160804015 1.0593502556563532
-0.6783919597989945 0.9934299301573022
-0.6281407035175874 0.9175251645759257
